date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:07:44	16800/16800	---MCZ	200	added ('OK')	application/font-woff	etag:%22bbe031eb675ba661863c4ade42266f04-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min5697.css?ver=5.5.3)
16:07:45	34092/34092	---M--	200	added ('OK')	font/ttf	etag:%22b75a33f7ff6cb5ce985a66cf4587ffe3-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min5697.css?ver=5.5.3)
16:07:46	144322/144322	---MCZ	200	added ('OK')	image/svg+xml	etag:%22a250c322d3962fdd4a49f29454e7c25c-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min5697.css?ver=5.5.3)
16:07:51	194066/194066	---MCZ	200	added ('OK')	application/octet-stream	etag:%22bb9059d352564ee1a37ac9a8c54c83e1-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min5697.css?ver=5.5.3)
16:07:53	194066/194066	---MCZ	200	added ('OK')	application/octet-stream	etag:%22bb9059d352564ee1a37ac9a8c54c83e1-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot?	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41dd41d.eot	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min5697.css?ver=5.5.3)
16:07:54	76084/76084	---M--	200	added ('OK')	font/woff2	etag:%228410cd9f3120d017fe36df5e109209ed-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min5697.css?ver=5.5.3)
16:07:55	98996/98996	---MCZ	200	added ('OK')	application/font-woff	etag:%22cbfd549a7e2343846d43420dd5ebb234-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min5697.css?ver=5.5.3)
16:07:56	193780/193780	---M--	200	added ('OK')	font/ttf	etag:%226c7fd7bde81b59c6227f035c088e99e7-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min5697.css?ver=5.5.3)
16:07:58	847/847	---M--	200	added ('OK')	image/gif	etag:%22e127573813896b7d52e223836cedd500-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from https://www.capitalreturnsinc.com/wp-content/plugins/contact-form-7/includes/css/stylesbb49.css?ver=5.2.2)
16:07:58	849145/849145	---MCZ	200	added ('OK')	image/svg+xml	etag:%22165aa56c41493b7b9971ed146e7c8f92-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min5697.css?ver=5.5.3)
16:08:01	168396/168396	---MCZ	200	added ('OK')	application/octet-stream	etag:%22cf8ba1ea290d294be606bbdda246e1dc-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.eot	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.eot	(from https://www.capitalreturnsinc.com/wp-content/plugins/premium-cryptocurrency-widgets/assets/css/style18bb.css?ver=2.13.1)
16:08:02	168396/168396	---MCZ	200	added ('OK')	application/octet-stream	etag:%22cf8ba1ea290d294be606bbdda246e1dc-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900d41d.eot?	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900d41dd41d.eot	(from https://www.capitalreturnsinc.com/wp-content/plugins/premium-cryptocurrency-widgets/assets/css/style18bb.css?ver=2.13.1)
16:08:05	62472/62472	---M--	200	added ('OK')	font/woff2	etag:%225d5054765e042301685c1cc39a5b06d7-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.woff2	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.woff2	(from https://www.capitalreturnsinc.com/wp-content/plugins/premium-cryptocurrency-widgets/assets/css/style18bb.css?ver=2.13.1)
16:08:08	80484/80484	---MCZ	200	added ('OK')	application/font-woff	etag:%227f6ab90f9b2b3ab3978ab82900fd6ad1-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.woff	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.woff	(from https://www.capitalreturnsinc.com/wp-content/plugins/premium-cryptocurrency-widgets/assets/css/style18bb.css?ver=2.13.1)
16:08:09	168176/168176	---M--	200	added ('OK')	font/ttf	etag:%2248fe356a4af369d6338bc36567f29e4e-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.ttf	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.ttf	(from https://www.capitalreturnsinc.com/wp-content/plugins/premium-cryptocurrency-widgets/assets/css/style18bb.css?ver=2.13.1)
16:08:14	624767/624767	---MCZ	200	added ('OK')	image/svg+xml	etag:%22960f9c8c6d1760ea768e915c8ff6a7f4-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.svg	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.svg	(from https://www.capitalreturnsinc.com/wp-content/plugins/premium-cryptocurrency-widgets/assets/css/style18bb.css?ver=2.13.1)
16:08:15	12136/12136	---MCZ	200	added ('OK')	application/octet-stream	etag:%225e942b9d989e905dd2770514a78fa39e-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot?5510888	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c690c6.eot	(from https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/css/rs6f731.css?ver=6.2.1)
16:08:16	7536/7536	---MCZ	200	added ('OK')	application/font-woff	etag:%22d4262791ececa26ab25ce60b57207d32-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff?5510888	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c690c6.woff	(from https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/css/rs6f731.css?ver=6.2.1)
16:08:17	11968/11968	---M--	200	added ('OK')	font/ttf	etag:%222e60ed25fae733e18b7dee2dec93f81d-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf?5510888	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c690c6.ttf	(from https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/css/rs6f731.css?ver=6.2.1)
16:08:18	13691/13691	---MCZ	200	added ('OK')	image/svg+xml	etag:%22b709f91a09dd47c56ba73e43a44f94d5-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg?5510888	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c690c6.svg	(from https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/css/rs6f731.css?ver=6.2.1)
16:08:19	326/326	---M--	200	added ('OK')	image/x-win-bitmap	etag:%22d274c4584693a9d94cf97b7297700705-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/css/openhand.cur	(from https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/css/rs6f731.css?ver=6.2.1)
16:08:20	326/326	---M--	200	added ('OK')	image/x-win-bitmap	etag:%22e6e0ace22c0c663337bd3524bfc12101-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/css/closedhand.cur	(from https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/css/rs6f731.css?ver=6.2.1)
16:08:21	70/70	---M--	200	added ('OK')	image/png	etag:%22e00196f9ff4881c934597330baf21941-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/css/rs6f731.css?ver=6.2.1)
16:08:22	70/70	---M--	200	added ('OK')	image/png	etag:%224df8537da3f55c5c835243f65b89e350-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/css/rs6f731.css?ver=6.2.1)
16:08:24	70/70	---M--	200	added ('OK')	image/png	etag:%22385bc2f8614cd03ffab08d213eff86cc-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/css/rs6f731.css?ver=6.2.1)
16:08:25	71/71	---M--	200	added ('OK')	image/png	etag:%2245afa370c1e8b57784442649c93bbc37-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/css/rs6f731.css?ver=6.2.1)
16:08:27	90/90	---M--	200	added ('OK')	image/png	etag:%22873a8add82516693d6ae5fc31baa1f71-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/css/rs6f731.css?ver=6.2.1)
16:08:27	2545/2545	---M--	200	added ('OK')	image/gif	etag:%22bd088cafc9e547defb412a2bc32bbf45-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://www.capitalreturnsinc.com/wp-content/plugins/revslider/public/assets/css/rs6f731.css?ver=6.2.1)
16:08:29	130906/130906	---MCZ	200	added ('OK')	application/octet-stream	etag:%222f3bba785e885bdbcbb895d93401c898-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.eot	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.eot	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.minaec5.css?ver=5.11.2)
16:08:30	130906/130906	---MCZ	200	added ('OK')	application/octet-stream	etag:%222f3bba785e885bdbcbb895d93401c898-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400d41d.eot?	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400d41dd41d.eot	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.minaec5.css?ver=5.11.2)
16:08:30	75336/75336	---M--	200	added ('OK')	font/woff2	etag:%220785ed0969f4bca6413c525bb066b6a5-ssl%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.woff2	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.woff2	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.minaec5.css?ver=5.11.2)
16:08:31	88428/88428	---MCZ	200	added ('OK')	application/font-woff	etag:%2254af4b99b666999df8fee8e411019bbe-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.woff	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.woff	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.minaec5.css?ver=5.11.2)
16:08:32	130600/130600	---M--	200	added ('OK')	font/ttf	etag:%228d45a6f50fe41ef27139b79d46a35868-ssl%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.ttf	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.ttf	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.minaec5.css?ver=5.11.2)
16:08:34	700503/700503	---MCZ	200	added ('OK')	image/svg+xml	etag:%22bf7d2b672acecf54bb9e10f1ea534c76-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.svg	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.svg	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.minaec5.css?ver=5.11.2)
16:08:34	34394/34394	---MCZ	200	added ('OK')	application/octet-stream	etag:%22eedcfb12a8f970ed310e72c9d5d50657-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.eot	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.eot	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.minaec5.css?ver=5.11.2)
16:08:35	34394/34394	---MCZ	200	added ('OK')	application/octet-stream	etag:%22eedcfb12a8f970ed310e72c9d5d50657-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400d41d.eot?	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400d41dd41d.eot	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.minaec5.css?ver=5.11.2)
16:08:37	13584/13584	---M--	200	added ('OK')	font/woff2	etag:%221a9d1d5f1534450a16f4366ba97167ae-ssl%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.minaec5.css?ver=5.11.2)
16:08:38	16804/16804	---MCZ	200	added ('OK')	application/font-woff	etag:%22795a6629bafb365c37a85244f786aed4-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.minaec5.css?ver=5.11.2)
16:08:39	34096/34096	---M--	200	added ('OK')	font/ttf	etag:%225febdee61ce4f00862a0eee78271e41a-ssl%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.ttf	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.ttf	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.minaec5.css?ver=5.11.2)
16:08:40	144452/144452	---MCZ	200	added ('OK')	image/svg+xml	etag:%2227be282bc2602e84c9b3bf5a50852c5a-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.svg	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.svg	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.minaec5.css?ver=5.11.2)
16:08:41	192758/192758	---MCZ	200	added ('OK')	application/octet-stream	etag:%22f0498b0e9dab7cd94eaafd4290070751-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.eot	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.eot	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.minaec5.css?ver=5.11.2)
16:08:42	192758/192758	---MCZ	200	added ('OK')	application/octet-stream	etag:%22f0498b0e9dab7cd94eaafd4290070751-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900d41d.eot?	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900d41dd41d.eot	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.minaec5.css?ver=5.11.2)
16:08:43	75728/75728	---M--	200	added ('OK')	font/woff2	etag:%22b9df137b912349679225eea83eff11ae-ssl%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff2	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff2	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.minaec5.css?ver=5.11.2)
16:08:44	98384/98384	---MCZ	200	added ('OK')	application/font-woff	etag:%22dece06e8708f60cc52be68e61167e720-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.minaec5.css?ver=5.11.2)
16:08:45	192472/192472	---M--	200	added ('OK')	font/ttf	etag:%226e625746298abcf4895c242f8d342c5d-ssl%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.ttf	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.ttf	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.minaec5.css?ver=5.11.2)
16:08:46	842605/842605	---MCZ	200	added ('OK')	image/svg+xml	etag:%22c892928bc75ff9f4cdbc9b02ee638311-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.svg	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.svg	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.minaec5.css?ver=5.11.2)
16:08:46	54266/54266	---MCZ	200	added ('OK')	application/octet-stream	etag:%22396d0a4f25c5ea45cf3555a7ea39c261-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.eot?v=2.4.0	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26cb26c.eot	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min8d5a.css?ver=2.4.0)
16:08:48	30064/30064	---M--	200	added ('OK')	font/woff2	etag:%22126b67e5f84431d6d97d60c548e5e91a-ssl%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.woff2?v=2.4.0	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26cb26c.woff2	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min8d5a.css?ver=2.4.0)
16:08:49	54056/54056	---M--	200	added ('OK')	font/ttf	etag:%226e55423024e941c4f9dceaa2ec760047-ssl%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.ttf?v=2.4.0	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26cb26c.ttf	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min8d5a.css?ver=2.4.0)
16:08:50	81332/81332	---MCZ	200	added ('OK')	application/font-woff	etag:%22f786f3d9168c8c3c53934538659d3ccf-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.woff?v=2.4.0	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26cb26c.woff	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min8d5a.css?ver=2.4.0)
16:08:51	239045/239045	---MCZ	200	added ('OK')	image/svg+xml	etag:%22b33a3da9e0d8ecf76361cedf29cf0712-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.svg?v=2.4.0	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26cb26c.svg	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min8d5a.css?ver=2.4.0)
